obs	fvec	action	reward
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
13	[ 0.  1.  1.  0.  0.  1.  0.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
14	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
15	[ 0.  0.  1.  0.  0.  1.  1.]	-1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
12	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	1	0
11	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
10	[ 0.  0.  1.  1.  0.  0.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
7	[ 1.  1.  0.  0.  0.  0.  1.]	-1	0
6	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
5	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
4	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
3	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
2	[ 1.  1.  0.  0.  1.  0.  0.]	-1	0
1	[ 0.  0.  1.  0.  0.  1.  1.]	-1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
9	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
